Patent_ID,Vec1,Vec2,Vec3,Vec4,Vec5,Vec6,Vec7,Vec8,Vec9,Vec10,Vec11,Vec12,Vec13,Vec14,Vec15,Vec16,Vec17,Vec18,Vec19,Vec20,Vec21,Vec22,Vec23,Vec24,Vec25,Vec26,Vec27,Vec28,Vec29,Vec30,Vec31,Vec32,Vec33,Vec34,Vec35,Vec36,Vec37,Vec38,Vec39,Vec40,Vec41,Vec42,Vec43,Vec44,Vec45,Vec46,Vec47,Vec48,Vec49,Vec50,Vec51,Vec52,Vec53,Vec54,Vec55,Vec56,Vec57,Vec58,Vec59,Vec60,Vec61,Vec62,Vec63,Vec64,Vec65,Vec66,Vec67,Vec68,Vec69,Vec70,Vec71,Vec72,Vec73,Vec74,Vec75,Vec76,Vec77,Vec78,Vec79,Vec80,Vec81,Vec82,Vec83,Vec84,Vec85,Vec86,Vec87,Vec88,Vec89,Vec90,Vec91,Vec92,Vec93,Vec94,Vec95,Vec96,Vec97,Vec98,Vec99,Vec100
CN200610046431.7,0.1658261,0.34711963,0.25020048,0.25234616,0.08751813,0.6998887,-0.26169977,-0.29553783,0.21971448,0.45416155,-0.88796896,0.26641777,-0.02165572,0.59978646,-0.7049319,0.3859145,-0.30818856,0.38067684,0.57202697,1.0801092,0.15088211,0.31826413,0.50281966,0.8633107,0.01794999,-0.75608885,-0.13842243,-0.27724323,-0.1735483,0.840808,-1.492433,0.49796462,0.06407662,1.2760631,0.26748165,0.48763922,-0.32336396,0.42963585,0.27586573,0.5486026,0.19976278,0.07399042,-0.2464945,-0.31832308,0.30880976,-0.17980185,0.10352788,0.14547119,-0.8547465,-0.24102892,0.23789111,0.05047258,-0.34636945,-1.0701443,-0.75431484,-0.757989,-0.55586916,0.08079094,-0.4634739,-1.0564466,-0.11448091,0.20229268,-0.09295696,-0.6969838,-0.35503364,-0.6493995,-0.8066794,-0.19491632,0.46464327,-1.0542446,0.18734738,-0.558756,-0.80097175,0.42534405,0.90652955,-0.13780563,-0.04823945,-0.25653476,0.79160863,0.45489368,0.25238913,0.50820106,0.9091339,-0.05201345,0.6548971,0.3941024,-0.17978284,0.31995732,-0.1832262,-0.432252,-0.9216986,-0.17465,-0.73887455,-0.58599436,-0.6344311,0.55464184,-0.2722137,-0.8972538,0.18342626,0.9746986
CN200510044864.4,-0.3115128,0.31541875,-0.41940737,-0.1279963,-0.09678315,1.3166223,0.15693872,-0.5769368,-0.05019711,-0.70465845,-0.38710618,0.78326154,0.9737132,-0.410913,-0.9862591,0.44137752,-0.27033898,0.96663153,-0.20470719,0.99299484,-0.30670467,-0.69255096,-0.26426056,-0.2648078,0.5753939,-0.81073993,-0.999512,-0.44633543,0.25763562,0.45303825,-0.9938743,1.3497232,-0.19391198,0.4189937,0.82362926,0.7678878,0.65245795,1.2806702,0.12509817,0.06650962,0.31140983,-0.11955045,0.30245152,-0.06315062,0.789128,-1.2043573,-0.762481,-0.17009966,-0.55527216,0.45355004,0.15395766,-0.892288,0.02936927,0.12549499,-0.16133614,-0.64324266,0.6644787,0.15131782,-1.3240954,0.04893785,0.34890148,0.4001516,-0.82982916,0.34139273,-0.48803842,-0.19576688,0.41364032,-1.1526266,-0.2105719,-0.66168344,-0.87037444,-0.22026137,-0.0454685,0.6252846,0.9849219,-0.5797082,-0.31696665,0.5207389,1.1705202,0.29389474,-0.14491443,-0.43226224,0.52608263,1.0134591,0.8426729,0.09265659,-0.34162667,-0.03389244,-0.5622287,0.24020346,-0.26669398,0.22050768,-0.27689332,-0.73126847,-0.01925997,0.17504708,-0.86488706,-1.2889156,-0.27184713,-0.56971526
KR100674015B1,-0.00972455,0.0617063,-0.01377868,0.19707271,0.29184654,0.40308934,-0.9143644,-0.3526042,0.91978306,0.00892927,-1.3422763,0.14260568,-0.09799407,0.41217822,-0.26839238,-0.14489569,-0.333904,0.47634554,-0.3107711,1.018653,0.17177103,-0.7754771,-0.08189737,0.5367088,0.03587862,-0.31238875,-0.97228384,-0.89405036,-0.08814089,0.27430776,-0.8105674,0.49773958,-0.26205295,0.9346009,0.5021763,0.3648335,0.17227975,0.94110364,0.09987772,-0.23950337,0.15066244,0.06729401,-0.3573798,0.01067639,-0.12139232,-0.5077932,0.05401856,-0.6147625,-0.36080438,-0.2169021,0.08430848,0.04304466,0.16739656,-0.4984126,-0.02244871,0.21750374,0.20989178,-0.60390323,-0.41285014,-0.59618765,-0.10367589,0.45111257,-0.39491343,-0.69096255,-0.23340388,-0.81040865,-0.86263347,-0.12290235,0.6145472,-0.51998115,0.0416918,0.3399031,-0.9825434,-0.13809739,0.48006505,-0.22890319,-0.45404544,0.36492538,1.1993248,0.7906928,0.2861606,-0.39926037,0.5220943,-0.10474163,0.4575969,-0.03634267,-0.17574657,-0.06193367,-0.03434627,-0.61012155,-0.7454812,-0.48297653,-0.36535156,-0.17968453,-0.1887981,0.20430855,0.03075051,-0.7834822,0.10869496,0.8490446
US8396508B2,0.11102647,0.18938485,-0.50308216,-0.25170144,0.40175015,-0.25186232,-0.3661539,-0.15572934,-0.14222105,-0.57982439,-0.83266771,0.39898753,0.25156665,0.12716499,-0.80105883,0.56466269,0.047370113,0.20442402,-0.23472485,-0.53218067,0.59470034,-1.6562334,-0.93686354,-0.16476136,-0.64099199,0.010353713,-0.57594949,-1.1016166,0.87295467,-0.68984187,0.076405048,1.0003514,-0.21665044,0.053842112,1.0757059,0.47311082,-0.12165622,0.33539349,-0.23130931,-0.17992151,-0.18647188,-0.65682846,-0.11947854,0.35989833,-0.019441905,-0.92124414,-0.69082153,-0.80420703,0.49454018,0.55217868,-0.60033536,-0.86823732,-0.37902468,0.58314806,0.33527604,0.34346449,-0.24788062,0.46616086,0.19371146,0.076560713,1.2960726,0.14822072,-1.1047589,0.32535672,-0.14498766,-0.032716531,0.84756541,-0.97007823,0.99232846,0.31883106,-1.3105601,0.74268848,-0.64864302,-0.33566278,0.31265658,-0.11800525,0.12264635,1.6234515,0.66728246,-0.11082564,-0.32122093,-0.0014981239,-0.052390449,0.86735582,-0.16135406,-0.79256696,-0.25599226,0.2702556,0.12458937,0.34916291,0.22112997,0.19227777,0.096438453,-0.49138415,0.34424752,-0.21360809,0.46270072,0.45825303,-0.3021042,-0.85261959
JP2005281575A,0.11740248,0.32630408,0.5217302,0.7218848,0.60693926,0.8212223,-1.0280628,-0.9522269,0.53673786,0.06429252,-1.4334296,0.75946677,-0.03186452,0.50675756,-0.77624154,-0.19237308,0.00414673,0.22946176,0.04360779,1.1037668,0.30437627,0.402518,-0.22738232,1.0679274,0.4399417,-0.22780798,-0.4989724,0.14110638,-0.04896483,-0.11384872,-1.6552963,0.6513918,-0.60629636,0.8242049,0.69852144,0.5475449,-0.01150723,0.95442015,0.52590567,-0.14027445,0.04338158,-0.05964272,-0.6479765,-0.9399711,0.12957162,-0.20155868,-0.41528377,-1.0578388,-0.6860347,0.05154607,-0.08103239,-0.6781148,-0.41495973,-1.0908597,0.14212573,-0.59317756,0.18801431,-0.42438304,-1.2643101,-0.7489815,-0.02092173,0.20869158,-0.3120453,-0.32715932,-0.41566604,-0.6304853,-1.0653355,-0.49904644,0.13753304,-1.5356317,0.83146185,0.1016504,-0.8844838,0.18068074,0.9590377,-0.90809524,-0.44344184,-0.2681326,1.2460805,1.4053929,0.8285939,-0.24425514,0.82181925,-0.28978452,0.47377533,-0.2132892,-0.54242474,-0.3473869,-0.66569364,-0.97055084,-0.39158824,-0.33450305,-0.89086074,-0.84260017,-0.6178972,0.8774404,0.21290727,-1.3704404,0.21110274,1.0620065
JP2002218191A,0.11063508,0.393983,-0.17207746,-0.21046394,0.53264904,0.0082881,-0.37164414,-0.47978127,-0.15793726,-0.84482807,-1.1476614,-0.03954573,1.4582503,-0.10980581,-0.3633758,0.03305553,-0.18513368,0.10367004,-0.27041546,0.25287345,0.46841133,-0.72176033,-1.2143874,-0.36921856,-0.41249347,0.06032761,-0.31400812,-0.46131346,0.8176458,-0.40011472,-0.8446615,1.1800795,-0.08250671,0.09753928,1.3640395,0.5175045,-0.06433085,0.54697156,-0.09791119,-0.663036,0.05356829,-0.50609535,0.03261463,0.36317033,-0.35371375,-0.61694765,-0.32943943,-0.7239874,-0.03584452,0.6164581,-0.21516,-1.0725441,-0.3223537,0.44643334,0.68927795,0.65283453,-0.15994692,0.14354546,-0.42595586,-0.04543683,0.22918776,0.5783669,-1.4734888,0.13964874,0.347022,0.43885076,0.5688266,-0.6795077,0.6108977,-0.82955086,-1.1095898,0.7250926,-0.40386045,-0.5638693,0.26401958,0.33569294,-0.5209584,1.0529966,0.49841505,0.05971934,-0.4731113,-0.2571657,-0.2969359,0.61798805,0.19941834,-0.13217232,-0.61210495,-0.56067145,0.35689068,0.22160715,-0.42882326,-0.5281121,-0.5360833,-0.07189177,0.19463518,-0.6216534,-0.01435646,0.37537104,-0.27694425,-0.4144504
CN2603713Y,-0.04526766,0.47504333,-0.49330223,0.14643203,0.04393509,1.2786969,0.17121057,-0.7517918,-0.20273346,0.01418577,-0.05045748,0.6949326,0.79705894,-0.45999137,-0.97333986,0.4299914,-0.49674347,0.79275846,-0.29848072,0.82204574,-0.17541339,-0.7276712,0.1404298,-0.00793162,0.11929651,-1.0532407,-0.7643807,-0.40601462,-0.05552908,0.3782209,-0.83741885,1.3596902,-0.23519452,0.24520952,0.87301815,0.8768231,0.5012027,1.1628525,-0.16360857,0.11770745,0.33099762,-0.14661722,0.2642671,-0.02334495,0.5609183,-1.1938664,-0.44713378,-0.15500142,-0.5312384,0.801049,-0.20143592,-0.33467886,-0.25767627,0.08282398,-0.02377748,-0.65295315,0.3412525,-0.2525906,-1.3126198,-0.14412187,0.09984889,0.29925546,-0.71612924,0.0920957,-0.21730544,-0.54635185,0.7267796,-0.7667666,0.25691956,-1.0142328,-0.4822574,-0.48578355,0.06838074,0.7219431,0.64322793,-0.34685743,-0.59421664,0.41188064,0.6437647,-0.07712576,0.0968239,-0.505031,0.2032159,0.7859412,0.55453736,0.00811688,0.08213593,0.3252639,-0.53847516,-0.05197543,-0.7650893,0.14881366,-0.09974544,-0.7788538,0.16013959,0.15772043,-0.39318275,-1.478337,-0.16694172,-0.05635906
CN100531202C,-0.19035716,0.10022525,-0.46485052,0.24856162,0.7119964,0.5172207,-0.23403525,-0.5314843,-0.05203352,-0.6861003,-0.37106195,0.32759193,0.9576729,-0.15462746,-0.60593176,0.2728896,-0.33272758,0.26821837,0.23275569,0.38795066,-0.01797084,-1.1963313,-0.62012994,-0.06227505,0.25691238,-0.34011027,-0.78767556,-0.69324714,0.8059216,-0.31287113,-0.2829625,1.0758047,-0.21570706,0.5349756,0.86258125,0.32660735,0.08617485,0.72212994,-0.24131565,-0.27769995,-0.22080515,-0.19076304,0.28316852,-0.07007381,-0.16930993,-0.46864247,-0.55936897,-0.14181457,-0.3202932,0.5481795,-0.704583,-0.9121008,-0.30724415,0.16772734,0.2087701,-0.4775281,-0.05667293,0.26663932,-0.45943353,0.04659303,0.8071755,0.29977655,-0.7992754,0.04101129,0.02788299,-0.11774512,0.9868429,-0.81291944,0.4613668,0.10201629,-0.74642533,0.49625126,-0.5148757,-0.2479419,0.56398046,-0.21560153,-0.04386341,0.8718087,1.021218,-0.4534847,-0.07006498,-0.51733303,0.1882288,0.30099976,0.0200256,-0.17242579,-0.52354914,-0.43030974,-0.03385872,0.2959123,-0.598945,0.17448865,-0.18614851,-0.13364081,0.13634627,-0.24952362,-0.20857212,-0.07572274,-0.62013906,-0.43062067
CN100358277C,-0.15028514,0.071921766,-0.56303692,-0.41305161,0.56178844,0.47132954,-0.4557842,-0.54362053,0.14591715,-1.0325339,-1.1057441,0.16319448,1.5537714,-0.18090048,-0.69890147,-0.0068998309,-0.59964001,-0.0087660933,-0.026438205,0.67531329,0.64161736,-1.4885813,-1.5515066,-0.02551298,-0.12017063,0.10599898,-0.22162595,-0.73101717,1.1231772,-0.69354826,-0.59225148,1.1605471,-0.304564,0.19006589,1.1280452,-0.040964119,0.13384859,0.18392701,-0.38540673,-0.76878339,-0.025657108,-0.54971099,0.0061956658,0.35537183,-0.31231996,-0.66796994,-0.27082831,-0.60031962,-0.19462568,0.51340652,-0.29996595,-0.93734723,-0.071094662,0.59833515,0.40448189,0.4625783,-0.12832156,0.59841406,-0.64702958,-0.13020766,0.51238006,-0.17659117,-1.5060933,-0.14480682,0.20189311,0.27171159,0.89033818,-0.91009802,0.7631194,-0.46237224,-1.2913105,0.58726948,-0.19064745,-0.52473968,0.60929859,0.23908964,-0.2953915,1.4890813,0.46823901,0.017265946,-0.99208897,-0.36030269,-0.35606813,0.43803123,-0.15643899,-0.39219615,-0.43461287,-0.28638104,0.19366533,0.6614629,-0.34533292,0.19844039,-0.39112008,-0.13892886,0.41222414,-0.67653656,0.43959036,-0.0008010341,-0.46832907,-0.51459885
US7583635B2,-0.3007698,-0.07258574,-0.39347345,-0.74859715,1.0751846,0.90126115,-1.0631769,0.00238143,0.5297888,-1.1100277,-2.0955994,-0.06926417,0.99614,0.08478785,-0.4675061,0.27694115,0.2393564,-0.1290806,0.08784475,0.60520124,0.99609524,-2.1513531,-1.525577,-0.3248136,-0.41016746,0.4476532,-0.9663902,-0.58732724,1.8397677,-0.6210564,1.2010075,1.2459968,-1.0154203,0.00984437,1.2393239,0.044274,-0.31186047,0.01769995,-0.66648436,-1.0595537,-1.1602416,-1.1832409,0.04933767,0.33087352,-0.4781448,-1.2418715,-0.3752902,-0.49704903,0.7580444,0.88308513,-0.69559085,-1.3519312,-0.17509145,0.94361955,0.16022694,0.29733253,-0.97868717,0.42548174,0.14103772,-0.9505015,1.0067755,-0.07587181,-1.5965972,0.78032863,-0.14892034,0.8446553,1.8237478,-0.8389966,0.9228882,0.13730295,-1.1572738,0.87541914,-0.73588485,-0.59393543,0.72796404,-0.33547884,0.37592617,2.201984,0.6483795,-0.14690183,-0.75729156,-0.26601213,-0.29573813,0.4335721,0.00391872,-0.6796181,-0.592913,-0.3591177,-0.2213594,0.5932906,0.29620162,0.18443222,-0.68868476,-0.6174286,-0.00381714,-0.03859869,0.8532449,1.0108474,-1.5981001,-0.75733495
US6809678B2,0.3185146,0.26483718,-1.0217391,-0.43035683,1.1819764,0.04364191,-0.01298995,-0.46257615,-0.06672468,-1.1995374,-0.5537756,0.42831722,0.9355851,0.3145161,-0.51489997,0.02733562,-0.16628417,-0.1951738,-0.5180662,0.4231516,0.20514263,-2.1726522,-1.1940817,-0.5411059,-0.58372515,-0.42756903,-0.50001085,-0.16924459,1.4712882,-0.54065204,-0.4335029,1.7769569,0.17539738,0.4322103,1.6433347,0.33384034,0.36816457,1.1891794,0.30149087,-1.1487601,0.3659576,-0.61176264,-0.13912301,0.11400313,-0.56024534,-1.3318886,-0.5675327,-0.64439577,-0.20515668,0.77046585,-0.1685652,-1.2907624,0.3341228,0.4247342,0.89677554,0.4157516,0.07944167,0.9086973,0.04604252,0.2819386,0.9003288,0.294971,-1.1670629,-0.2613862,-0.28360546,0.19980067,0.7089141,-1.5188929,0.3259277,-0.80642414,-1.4139409,0.49635205,-0.40146556,-0.7409446,0.60094434,-0.24012549,-0.19518413,1.5777742,0.55081886,-0.08948308,-0.34689808,0.06317786,-0.3570663,1.2661967,-0.47520152,-0.5651693,-0.11034214,0.2923537,0.6772249,0.6761423,-0.18251376,-0.4596189,-0.2951407,-0.5257552,0.6284318,-1.365513,-0.08404402,0.34385923,0.10277343,-1.0473677
US6628518B2,0.12022371,-0.03751577,-0.3561266,0.18410365,0.18231471,1.1032344,-0.29648197,-0.14178681,0.49877417,-1.3336434,-0.21851233,1.4209976,0.86099935,-0.7086112,-1.2560173,0.2786342,-0.31512365,0.6954329,-0.30303988,0.7345282,-0.4723178,-1.0397012,-0.08210609,-0.34438577,0.32986757,-0.69453394,-0.85590947,-0.44306362,0.78999686,0.4725247,-0.8236673,2.0772648,-0.23017216,-0.13399495,1.1525356,1.2932761,0.33266073,1.5059032,0.32914713,-0.41618395,0.17919494,-0.3591165,0.07355759,-0.6806833,0.9323733,-1.4529598,-0.2866316,-0.8557982,-0.37017855,1.2875292,0.00219182,-0.76746655,0.28683087,0.5848349,-0.39787486,0.02769885,0.8294909,0.24768533,-1.019315,-0.01610674,0.5503999,0.12967727,-0.97552943,0.7913327,-0.3387636,-0.8012173,1.1753006,-1.1583425,0.05075652,-0.6618201,-0.3804209,-0.50386876,0.9683613,1.1177136,1.1427615,-0.22543137,-0.35734344,1.3650688,0.68576026,0.32775617,0.38548073,-0.2236368,0.12023053,1.4398211,-0.58944225,-0.5351978,0.3239163,-0.18825369,-0.26533365,0.19479896,-0.26014405,0.7094004,-0.48464093,-0.5568228,0.18796566,0.17786458,0.68248916,-0.737003,-0.4615841,-1.0756755
CN1624667A,-0.0822011,0.29528728,-0.6606799,-0.4065162,0.99346924,0.38381988,-0.0725292,-0.2918693,0.23975044,-1.1215127,-0.9068138,0.48844105,1.118641,-0.28881946,-0.90732175,0.10734379,-0.36152935,-0.11459739,-0.10653943,0.39919138,0.11556,-1.7172937,-0.9852371,-0.39191705,-0.20415199,0.27416685,-0.18159014,-0.14599785,1.4401985,-0.8039105,-0.3960648,1.432606,-0.61902857,0.09366074,1.2571139,0.1964868,0.24995884,0.178568,-0.19859688,-0.81318974,-0.38493887,-0.73784703,-0.37460613,0.34524015,-0.41190368,-1.5206753,-0.49539998,-0.5376179,-0.05002429,0.76336706,-0.3445586,-1.0546751,0.13920562,0.49702153,0.71424377,-0.00816846,-0.31692094,0.5749804,-0.55781305,-0.64511776,0.4658788,0.24732676,-1.2876083,0.5929001,-0.1161429,0.4834571,1.1031146,-0.6374105,0.77091414,-0.40873465,-0.7438352,0.28530842,-0.46206477,-0.15974857,0.74104613,0.24633619,-0.66618824,1.6790934,0.31846187,0.39156803,-0.9394201,-0.64036185,-0.46025413,0.68881154,-0.26715145,-0.39717147,-0.18597871,-0.13588041,0.3470923,0.39130104,-0.03872855,-0.39435822,-0.7449411,-0.3389838,0.69559383,-0.83033127,0.5834003,0.5387549,-0.7696444,-0.9894813
CN1663521A,-0.05553237,0.378817,-0.5501319,0.09191291,-0.02369321,1.4349778,-0.05940142,-0.10023142,0.03131212,-0.3381839,0.46405676,0.94071984,0.482031,-0.29782212,-1.2383432,0.3771757,-0.28314048,0.5744506,-0.38000748,0.49110952,-0.49951285,-0.5105034,0.3635768,0.07501671,0.7308095,-0.8435876,-0.6442399,-0.34478658,0.39199683,0.49920306,-0.8434822,1.7279142,-0.5948618,-0.09709881,0.5696273,1.1036451,0.65954554,1.180552,0.10272467,-0.2232806,0.11470056,-0.77449995,0.27621463,-0.28196672,0.9237184,-1.1243767,-0.47164416,-0.3407901,-0.05147144,1.1520041,-0.04228693,-0.46597356,-0.12395412,0.17228696,0.15256241,-0.40205553,0.5911689,0.15755306,-1.442744,-0.14541002,0.01863125,0.45256123,-0.5828952,0.3060168,-0.44518533,-0.39137188,1.2040834,-0.94470125,0.7215432,-0.7050715,-0.35736397,-0.43779573,0.22131518,0.898438,1.1535693,-0.3583979,-0.0800204,0.6864054,0.7973552,0.10717869,0.4944144,-0.29431778,0.34372374,0.8119402,0.1998016,-0.40598038,-0.06658106,-0.14380214,-0.74317724,-0.02507603,-0.4435353,0.62696093,-0.58287406,-0.56598735,-0.361473,0.17349532,0.11707929,-0.9725206,-0.22478336,-0.5053783
GB513613,0.28237852,0.31473094,-0.46554813,0.07079549,0.37066677,0.95340997,0.02478647,-0.7808581,0.20192802,-0.05745585,-0.7800614,0.42958936,0.85183305,-0.16786066,-0.45339742,0.09650967,-0.01674949,0.17668058,-0.0696826,0.6520742,-0.16919932,-0.5738081,0.13160138,-0.12395532,0.19332841,-0.09325624,-0.98535836,-0.6851648,-0.1104397,0.3939669,-1.2360003,1.3048165,-0.1413893,0.03411628,0.9572323,0.6637137,0.15369427,1.2327244,0.21433917,-0.09344146,0.6940466,-0.22787523,-0.12234522,-0.60007846,0.7090973,-1.0203516,-0.9699216,-0.23305497,-0.401925,0.66255534,0.07637598,-0.7682324,-0.13309047,0.07146983,0.14959845,-0.48109517,0.45276937,-0.37769884,-1.2977674,-0.21291752,-0.12156981,-0.01298791,-0.8181985,0.30714062,-0.18725196,-0.27253905,0.86889046,-0.7448925,-0.231976,-0.7302563,-0.16946654,-0.25578386,-0.12762858,0.3324722,0.6439413,0.0120531,-0.59542066,0.55828947,0.52720326,0.23234308,-0.19426414,-0.4698585,0.3184855,0.5965781,0.17768821,-0.20441242,0.46511173,0.06820349,-0.70812726,-0.5190236,-0.42570463,0.42120594,-0.64087164,-0.90718126,-0.33164057,0.1189182,-0.12546471,-0.96584225,0.01434496,0.12308317
CN1463543A,-0.6969334,0.16886756,-0.06065589,0.02887092,0.3280234,-0.11525195,-0.00587207,-0.06121619,0.1784854,-1.2755154,-0.92131853,0.1211983,2.0590408,-0.45171574,-0.61640924,0.15295923,0.01655081,-0.06691591,0.44793305,0.59755534,0.6131381,-1.3431035,-1.269252,-0.5168063,-0.3479469,0.3604947,-0.32728735,-0.4036457,1.7691481,-0.96501434,-0.15494199,1.3154795,-0.7510814,0.28315797,0.9254217,0.14407289,-0.43645796,-0.45080978,-0.3593739,-0.9281856,-0.40283272,-0.6700134,-0.74602276,-0.06443842,-0.5703165,-0.986629,-0.26084733,-0.60760176,0.04174808,0.46021226,0.07650401,-1.2330151,0.06238446,0.6711727,0.72157437,0.11724608,-0.86510193,0.06461032,-0.6086798,-1.0392706,0.5803558,0.08702539,-0.8704516,0.60427886,0.29592568,0.5150324,0.959838,-0.56442076,0.66565573,-0.15827072,-0.8840174,0.36310983,-0.30128866,-0.57008135,0.1633817,0.7532319,-0.8737845,1.3339999,0.17953746,-0.06612793,-1.026746,-0.41776505,-0.43608323,0.27738044,-0.44645968,-0.42402893,0.11685348,-0.3534176,0.7776709,0.40924016,0.09723564,-0.62283105,-0.46185288,-0.19983236,0.6132923,-0.77229184,0.13041788,0.24623854,-0.6693622,-0.67655236
CN1756203A,0.01087779,0.26192036,-0.48170492,-0.09324237,0.3641527,0.4221716,-0.0474899,-0.3280805,-0.3472497,-0.77096707,-0.6550961,0.02733535,1.6519927,-0.322235,-0.5921545,0.24608096,-0.35498223,-0.08415054,-0.09126887,0.29221514,0.6358156,-1.4203026,-1.1444185,0.28424516,-0.08782998,-0.04933937,-0.11446296,-0.71406525,0.8256099,-0.35292786,-0.6759379,1.222229,-0.18019554,0.17599514,1.3275214,0.2386497,0.16721655,0.49593562,-0.244846,-0.6580765,0.11168645,-0.70602447,0.09713583,0.37980554,-0.27766842,-0.6177849,-0.7415585,-0.5244399,0.06520228,0.19915009,-0.30046818,-1.018801,0.0226488,0.34188476,0.68485314,0.15328667,-0.33207098,0.44521898,-0.49812585,-0.15908974,0.44343752,0.13343558,-1.1795834,-0.07584011,0.2816111,-0.10532713,0.66563445,-1.0951426,0.6063745,-0.46851256,-1.1233914,0.7081891,-0.12882918,-0.3135427,0.2843519,0.10481806,-0.37652716,1.2012038,0.6819791,-0.03492752,-0.3320335,-0.20619774,-0.09499877,0.52061725,0.25352412,-0.4734916,-0.4573577,-0.0072877,0.3817672,0.37835938,-0.6101248,-0.16054586,-0.03542108,-0.24836913,0.13696815,-0.4059477,0.024722,0.25530875,-0.28602856,-0.540469
US6286691B1,-0.37575608,0.62473494,-0.5592641,0.02793778,-0.06450668,1.1058258,0.26982695,-0.44783372,-0.07005257,-0.36103892,-0.37006247,0.95126766,0.2565173,-0.5932474,-0.9224421,0.03586804,0.40291747,0.82473284,-0.141755,0.4542839,-0.5782549,-0.6796765,0.06774788,0.1072658,0.2870656,-0.5450266,-1.0767051,0.0095614,0.31006715,0.8125743,-0.5624712,1.2076156,-0.3907239,0.5510512,0.6391814,0.7599102,0.37227106,0.8836384,0.02797778,0.2106557,0.26533458,-0.43696767,0.06232285,-0.12455948,0.9148082,-1.2880077,-0.5728031,0.12563768,-0.41257417,0.62469095,-0.2852459,-0.6905866,-0.06063582,0.1809725,-0.56085396,-0.8949011,0.78551364,-0.72740036,-1.4594232,-0.05798569,0.36353624,-0.0108432,-0.20361914,0.34720904,-0.56094104,-0.653537,1.1924295,-0.7627373,-0.26143238,-0.10299992,0.05895418,-0.83886415,0.54423237,1.2486068,0.7405339,-0.15946884,-0.18940105,1.0420325,0.8497355,0.2167004,-0.11185624,-0.50984997,0.6755135,0.8183598,0.19801244,0.05005988,0.35391033,0.00383532,-0.47906056,-0.22816043,-0.03106888,0.54976887,-0.37015256,-0.6012647,-0.0100662,0.3297216,0.3268907,-1.0960289,-0.46072638,-0.5262046
CN101077755B,-0.02001959,0.6496639,-1.0603851,-0.09225318,0.5060236,0.69106,0.04624695,-0.13066624,0.32266986,-0.708809,0.15477161,0.40155187,0.95566654,-0.5663535,-0.73203456,0.6086094,-0.10414536,0.01753791,-0.50032395,0.21833245,-0.16885823,-0.95586187,-0.31333894,-0.56208545,0.0503468,-0.6668371,-0.6208503,-0.16615798,1.026837,0.29443657,-0.48904732,1.1535304,0.2268712,0.41437662,0.14786033,0.9292381,0.60643315,0.5874316,0.0519362,-0.45158467,0.5786992,-0.77383256,0.01200343,0.54070646,0.02635304,-1.079901,-0.41218406,0.05589681,-0.28207487,0.9892461,0.2181797,-0.74337584,-0.14812118,0.48368916,0.03330992,-0.30502984,0.49897924,0.6469017,-0.51434135,0.6066231,0.4899101,0.48269257,-0.5235846,-0.01955551,-0.13158645,-0.12449627,0.7690344,-0.7982801,-0.05392242,-1.1324811,-0.9861279,0.11385299,-0.2556507,0.18871485,0.91291124,-0.25901616,-0.61510533,0.5264678,0.84586084,0.25458577,0.06129377,-0.09090254,-0.07818551,0.52274776,-0.3635991,-0.03421816,-0.3269141,-0.4219196,0.03904231,0.8749424,-0.3352752,0.8133139,0.17107964,-0.3748485,0.56230193,-0.86163324,-0.60201895,-0.28428268,-0.19573751,-0.57487935
CN88200093U,-0.11812069,0.5579015,-0.57480586,0.19753368,0.1516635,0.6040693,0.43769065,-0.12994036,0.2797574,-0.5590647,-0.29697612,0.6157806,1.0121142,-0.0622003,-0.43801057,0.6532838,-0.24798459,0.6119424,0.3810687,0.5171687,-0.15391475,-0.57991475,0.24680097,-0.16263871,0.4290139,-0.8347481,-0.7951886,0.10470121,0.40997028,0.2826336,-0.27003476,1.1200845,-0.22368905,0.75460345,0.21945645,0.4367094,-0.04881468,0.5445952,-0.12538171,0.38133886,0.15926294,-0.08851901,0.6130968,-0.04251901,0.25785217,-0.5651283,-0.39289936,-0.02571896,-0.2997179,0.77044344,-0.3459559,-0.56672925,-0.31959018,-0.04219592,-0.15165696,-0.5898338,0.24518186,0.20848416,-0.6143364,-0.31913698,0.22940889,0.14622055,-0.26630372,-0.02733183,-0.29737133,0.19615196,0.5798057,-0.08979917,0.20950042,-0.1539036,-0.3177227,-0.34998047,-0.09514508,0.8290857,0.953217,-0.17398329,-0.2992167,0.4008412,0.64242053,-0.02050395,-0.2997141,-0.09101893,0.65168387,0.29858434,0.51014024,0.07696446,-0.29868978,0.09218349,0.06349713,0.39244795,-0.46128806,0.08154432,-0.24858654,-0.3840699,0.08520567,-0.00719149,-0.02847158,-0.5036726,-0.26034728,-0.28693888
